Entidad,-34.78667436,-58.32193635,6028.0,Almirante Brown,INDEC,6028010011,6028010,Almirante Brown,60028.0,Almirante Brown,SAN FRANCISCO SOLANO,6,Buenos Aires
Entidad,-34.76737719,-58.34327714,6028.0,Almirante Brown,INDEC,6028010012,6028010,Almirante Brown,60028.0,Almirante Brown,SAN JOSE,6,Buenos Aires
Entidad,-34.67500565,-58.31056342,6035.0,Avellaneda,INDEC,6035010001,6035010,Avellaneda,60035.0,Avellaneda,AREA CINTURON ECOLOGICO,6,Buenos Aires
Entidad,-34.66265081,-58.36569902,6035.0,Avellaneda,INDEC,6035010002,6035010,Avellaneda,60035.0,Avellaneda,AVELLANEDA,6,Buenos Aires
Entidad,-34.66910587,-58.35745444,6035.0,Avellaneda,INDEC,6035010003,6035010,Avellaneda,60035.0,Avellaneda,CRUCESITA,6,Buenos Aires
Entidad,-34.64912669,-58.34117748,6035.0,Avellaneda,INDEC,6035010004,6035010,Avellaneda,60035.0,Avellaneda,DOCK SUD,6,Buenos Aires
Entidad,-34.68476375,-58.37260255,6035.0,Avellaneda,INDEC,6035010005,6035010,Avellaneda,60035.0,Avellaneda,GERLI,6,Buenos Aires
Entidad,-34.66854979,-58.38860291,6035.0,Avellaneda,INDEC,6035010006,6035010,Avellaneda,60035.0,Avellaneda,PIÑEYRO,6,Buenos Aires
Entidad,-34.68437166,-58.34810131,6035.0,Avellaneda,INDEC,6035010007,6035010,Avellaneda,60035.0,Avellaneda,SARANDI,6,Buenos Aires
Entidad,-34.69863151,-58.33636026,6035.0,Avellaneda,INDEC,6035010008,6035010,Avellaneda,60035.0,Avellaneda,VILLA DOMINICO,6,Buenos Aires
Entidad,-34.70615884,-58.32183492,6035.0,Avellaneda,INDEC,6035010009,6035010,Avellaneda,60035.0,Avellaneda,WILDE,6,Buenos Aires
Localidad simple,-37.15366957,-58.48954767,6042.0,Ayacucho,INDEC,6042010000,6042010,Ayacucho,60042.0,Ayacucho,AYACUCHO,6,Buenos Aires
Localidad simple,-37.22862561,-58.760389,6042.0,Ayacucho,INDEC,6042020000,6042020,La Constancia,60042.0,Ayacucho,LA CONSTANCIA,6,Buenos Aires
Localidad simple,-36.84449844,-58.50714217,6042.0,Ayacucho,INDEC,6042030000,6042030,Solanet,60042.0,Ayacucho,SOLANET,6,Buenos Aires
Localidad simple,-36.56375135,-58.53333442,6042.0,Ayacucho,INDEC,6042040000,6042040,Udaquiola,60042.0,Ayacucho,UDAQUIOLA,6,Buenos Aires
Localidad simple,-36.53125442,-59.92006518,6049.0,Azul,INDEC,6049010000,6049010,Ariel,60049.0,Azul,ARIEL,6,Buenos Aires
Localidad simple,-36.7795145,-59.85863317,6049.0,Azul,INDEC,6049020000,6049020,Azul,60049.0,Azul,AZUL,6,Buenos Aires
Localidad simple,-36.38056263,-59.50306455,6049.0,Azul,INDEC,6049030000,6049030,Cacharí,60049.0,Azul,CACHARI,6,Buenos Aires
Localidad simple,-37.31501132,-59.98531817,6049.0,Azul,INDEC,6049040000,6049040,Chillar,60049.0,Azul,CHILLAR,6,Buenos Aires
Localidad simple,-37.20205248,-60.16521392,6049.0,Azul,INDEC,6049050000,6049050,16 de Julio,60049.0,Azul,16 DE JULIO,6,Buenos Aires
Entidad,-38.71140373,-62.25690895,6056.0,Bahía Blanca,INDEC,6056010001,6056010,Bahía Blanca,60056.0,Bahía Blanca,BAHIA BLANCA,6,Buenos Aires
Entidad,-38.74710795,-62.18911669,6056.0,Bahía Blanca,INDEC,6056010002,6056010,Bahía Blanca,60056.0,Bahía Blanca,GRÜNBEIN,6,Buenos Aires
Entidad,-38.77946704,-62.26295125,6056.0,Bahía Blanca,INDEC,6056010003,6056010,Bahía Blanca,60056.0,Bahía Blanca,INGENIERO WHITE,6,Buenos Aires
Entidad,-38.64726051,-62.32002234,6056.0,Bahía Blanca,INDEC,6056010004,6056010,Bahía Blanca,60056.0,Bahía Blanca,VILLA BORDEAU,6,Buenos Aires
Entidad,-38.77650695,-62.18518335,6056.0,Bahía Blanca,INDEC,6056010005,6056010,Bahía Blanca,60056.0,Bahía Blanca,VILLA ESPORA,6,Buenos Aires
Localidad simple,-38.48385721,-61.89260153,6056.0,Bahía Blanca,INDEC,6056020000,6056020,Cabildo,60056.0,Bahía Blanca,CABILDO,6,Buenos Aires
Localidad simple,-38.71365249,-62.39242217,6056.0,Bahía Blanca,INDEC,6056030000,6056030,General Daniel Cerri,60056.0,Bahía Blanca,GENERAL DANIEL CERRI,6,Buenos Aires
Localidad simple,-37.84827793,-58.25516658,6063.0,Balcarce,INDEC,6063010000,6063010,Balcarce,60063.0,Balcarce,BALCARCE,6,Buenos Aires
Localidad simple,-37.94120576,-58.32259202,6063.0,Balcarce,INDEC,6063020000,6063020,Los Pinos,60063.0,Balcarce,LOS PINOS,6,Buenos Aires
Localidad simple,-37.62549802,-58.74618624,6063.0,Balcarce,INDEC,6063030000,6063030,Napaleofú,60063.0,Balcarce,NAPALEOFU,6,Buenos Aires
Localidad simple,-37.54263537,-58.34071855,6063.0,Balcarce,INDEC,6063040000,6063040,Ramos Otero,60063.0,Balcarce,RAMOS OTERO,6,Buenos Aires
Localidad simple,-38.01228386,-58.35537776,6063.0,Balcarce,INDEC,6063050000,6063050,San Agustín,60063.0,Balcarce,SAN AGUSTIN,6,Buenos Aires
Localidad simple,-37.85962853,-57.98060087,6063.0,Balcarce,INDEC,6063060000,6063060,Villa Laguna La Brava,60063.0,Balcarce,VILLA LAGUNA LA BRAVA,6,Buenos Aires
Localidad simple,-33.81287815,-59.50430689,6070.0,Baradero,INDEC,6070010000,6070010,Baradero,60070.0,Baradero,BARADERO,6,Buenos Aires
Localidad simple,-33.98104892,-59.67156016,6070.0,Baradero,INDEC,6070020000,6070020,Irineo Portela,60070.0,Baradero,IRINEO PORTELA,6,Buenos Aires
Localidad simple,-34.06215413,-59.55854206,6070.0,Baradero,INDEC,6070030000,6070030,Santa Coloma,60070.0,Baradero,SANTA COLOMA,6,Buenos Aires
Localidad simple,-33.9096038,-59.38820171,6070.0,Baradero,INDEC,6070040000,6070040,Villa Alsina,60070.0,Baradero,VILLA ALSINA,6,Buenos Aires
Localidad simple,-34.06459112,-60.10255644,6077.0,Arrecifes,INDEC,6077010000,6077010,Arrecifes,60077.0,Arrecifes,ARRECIFES,6,Buenos Aires
Localidad simple,-34.03282405,-60.15622701,6077.0,Arrecifes,INDEC,6077020000,6077020,Todd,60077.0,Arrecifes,TODD,6,Buenos Aires
Localidad simple,-33.99227652,-60.22632112,6077.0,Arrecifes,INDEC,6077030000,6077030,Viña,60077.0,Arrecifes,VI¥A,6,Buenos Aires
Localidad simple,-37.64241113,-59.38893803,6084.0,Benito Juárez,INDEC,6084010000,6084010,Barker,60084.0,Benito Juárez,BARKER,6,Buenos Aires
Localidad simple,-37.67664102,-59.80576771,6084.0,Benito Juárez,INDEC,6084020000,6084020,Benito Juárez,60084.0,Benito Juárez,BENITO JUAREZ,6,Buenos Aires
Localidad simple,-37.55451209,-59.62784615,6084.0,Benito Juárez,INDEC,6084030000,6084030,López,60084.0,Benito Juárez,LOPEZ,6,Buenos Aires
Localidad simple,-37.36836863,-59.76303916,6084.0,Benito Juárez,INDEC,6084040000,6084040,Tedín Uriburu,60084.0,Benito Juárez,TEDIN URIBURU,6,Buenos Aires
Localidad simple,-37.67047789,-59.40035334,6084.0,Benito Juárez,INDEC,6084050000,6084050,Villa Cacique,60084.0,Benito Juárez,VILLA CACIQUE,6,Buenos Aires
Entidad,-34.75974933,-58.20196452,6091.0,Berazategui,INDEC,6091010001,6091010,Berazategui,60091.0,Berazategui,BERAZATEGUI,6,Buenos Aires
Entidad,-34.78042019,-58.24150103,6091.0,Berazategui,INDEC,6091010002,6091010,Berazategui,60091.0,Berazategui,BERAZATEGUI OESTE,6,Buenos Aires
Entidad,-34.80211922,-58.21882125,6091.0,Berazategui,INDEC,6091010003,6091010,Berazategui,60091.0,Berazategui,CARLOS TOMAS SOURIGUES,6,Buenos Aires
Entidad,-34.90675571,-58.1966995,6091.0,Berazategui,INDEC,6091010004,6091010,Berazategui,60091.0,Berazategui,EL PATO,6,Buenos Aires
Entidad,-34.78975949,-58.14396926,6091.0,Berazategui,INDEC,6091010005,6091010,Berazategui,60091.0,Berazategui,GUILLERMO ENRIQUE HUDSON,6,Buenos Aires
Entidad,-34.83484208,-58.18190611,6091.0,Berazategui,INDEC,6091010006,6091010,Berazategui,60091.0,Berazategui,JUAN MARIA GUTIERREZ,6,Buenos Aires
Entidad,-34.84719454,-58.13927652,6091.0,Berazategui,INDEC,6091010007,6091010,Berazategui,60091.0,Berazategui,PEREYRA,6,Buenos Aires
Entidad,-34.76742018,-58.1652686,6091.0,Berazategui,INDEC,6091010008,6091010,Berazategui,60091.0,Berazategui,PLATANOS,6,Buenos Aires
Entidad,-34.79414685,-58.19898156,6091.0,Berazategui,INDEC,6091010009,6091010,Berazategui,60091.0,Berazategui,RANELAGH,6,Buenos Aires
Entidad,-34.77606342,-58.2002533,6091.0,Berazategui,INDEC,6091010010,6091010,Berazategui,60091.0,Berazategui,VILLA ESPAÑA,6,Buenos Aires
Entidad,-34.87525899,-57.85508567,6098.0,Berisso,INDEC,6098010001,6098010,Berisso,60098.0,Berisso,BARRIO BANCO PROVINCIA,6,Buenos Aires
Entidad,-34.92931022,-57.88535525,6098.0,Berisso,INDEC,6098010002,6098010,Berisso,60098.0,Berisso,BARRIO EL CARMEN (ESTE),6,Buenos Aires
Entidad,-34.90275288,-57.92708843,6098.0,Berisso,INDEC,6098010003,6098010,Berisso,60098.0,Berisso,BARRIO UNIVERSITARIO,6,Buenos Aires
Entidad,-34.87463537,-57.89474723,6098.0,Berisso,INDEC,6098010004,6098010,Berisso,60098.0,Berisso,BERISSO,6,Buenos Aires
Entidad,-34.91902092,-57.7909955,6098.0,Berisso,INDEC,6098010005,6098010,Berisso,60098.0,Berisso,LOS TALAS,6,Buenos Aires
Entidad,-34.90539819,-57.91808151,6098.0,Berisso,INDEC,6098010006,6098010,Berisso,60098.0,Berisso,VILLA ARGÜELLO,6,Buenos Aires
Entidad,-34.88020854,-57.86630367,6098.0,Berisso,INDEC,6098010007,6098010,Berisso,60098.0,Berisso,VILLA DOLORES,6,Buenos Aires
Entidad,-34.88295197,-57.86148927,6098.0,Berisso,INDEC,6098010008,6098010,Berisso,60098.0,Berisso,VILLA INDEPENDENCIA,6,Buenos Aires
Entidad,-34.89570794,-57.91088166,6098.0,Berisso,INDEC,6098010009,6098010,Berisso,60098.0,Berisso,VILLA NUEVA,6,Buenos Aires
Entidad,-34.89104331,-57.8963774,6098.0,Berisso,INDEC,6098010010,6098010,Berisso,60098.0,Berisso,VILLA PORTEÑA,6,Buenos Aires
Entidad,-34.93087661,-57.84687999,6098.0,Berisso,INDEC,6098010011,6098010,Berisso,60098.0,Berisso,VILLA PROGRESO,6,Buenos Aires
Entidad,-34.88381308,-57.87701596,6098.0,Berisso,INDEC,6098010012,6098010,Berisso,60098.0,Berisso,VILLA SAN CARLOS,6,Buenos Aires
Entidad,-34.92216463,-57.80096648,6098.0,Berisso,INDEC,6098010013,6098010,Berisso,60098.0,Berisso,VILLA ZULA,6,Buenos Aires
Localidad simple,-36.00104298,-60.85344951,6105.0,Bolívar,INDEC,6105010000,6105010,Hale,60105.0,Bolívar,HALE,6,Buenos Aires
Localidad simple,-36.34987705,-61.25525912,6105.0,Bolívar,INDEC,6105020000,6105020,Juan F. Ibarra,60105.0,Bolívar,JUAN F. IBARRA,6,Buenos Aires
Localidad simple,-36.50531835,-61.02432872,6105.0,Bolívar,INDEC,6105040000,6105040,Paula,60105.0,Bolívar,PAULA,6,Buenos Aires
Localidad simple,-36.51091702,-61.55455166,6105.0,Bolívar,INDEC,6105050000,6105050,Pirovano,60105.0,Bolívar,PIROVANO,6,Buenos Aires
Localidad simple,-36.22956022,-61.11318987,6105.0,Bolívar,INDEC,6105060000,6105060,San Carlos de Bolívar,60105.0,Bolívar,SAN CARLOS DE BOLIVAR,6,Buenos Aires
Localidad simple,-36.43292924,-61.41911602,6105.0,Bolívar,INDEC,6105070000,6105070,Urdampilleta,60105.0,Bolívar,URDAMPILLETA,6,Buenos Aires
Localidad simple,-36.60257933,-61.36186255,6105.0,Bolívar,INDEC,6105080000,6105080,Villa Lynch Pueyrredón,60105.0,Bolívar,VILLA LYNCH PUEYRREDON,6,Buenos Aires
Localidad simple,-35.22675813,-60.41689528,6112.0,Bragado,INDEC,6112005000,6112005,Asamblea,60112.0,Bragado,ASAMBLEA,6,Buenos Aires
Localidad simple,-35.1189423,-60.48791476,6112.0,Bragado,INDEC,6112010000,6112010,Bragado,60112.0,Bragado,BRAGADO,6,Buenos Aires
Localidad simple,-35.32331004,-60.52173149,6112.0,Bragado,INDEC,6112020000,6112020,Comodoro Py,60112.0,Bragado,COMODORO PY,6,Buenos Aires
Localidad simple,-34.90679791,-60.75978382,6112.0,Bragado,INDEC,6112030000,6112030,General O'Brien,60112.0,Bragado,GENERAL O'BRIEN,6,Buenos Aires
Localidad simple,-34.77182303,-60.6916912,6112.0,Bragado,INDEC,6112040000,6112040,Irala,60112.0,Bragado,IRALA,6,Buenos Aires
Localidad simple,-35.07972727,-60.59285467,6112.0,Bragado,INDEC,6112050000,6112050,La Limpia,60112.0,Bragado,LA LIMPIA,6,Buenos Aires
Localidad simple,-35.06152467,-60.70607414,6112.0,Bragado,INDEC,6112060000,6112060,Juan F. Salaberry,60112.0,Bragado,MAXIMO FERNANDEZ,6,Buenos Aires
Componente de localidad compuesta,-35.06993786,-60.40849379,6112.0,Bragado,INDEC,6112070000,6112070,Mechita,60112.0,Bragado,MECHITA,6,Buenos Aires
Localidad simple,-35.23752779,-60.61153417,6112.0,Bragado,INDEC,6112080000,6112080,Olascoaga,60112.0,Bragado,OLASCOAGA,6,Buenos Aires
Localidad simple,-34.90987344,-60.53816816,6112.0,Bragado,INDEC,6112090000,6112090,Warnes,60112.0,Bragado,WARNES,6,Buenos Aires
Localidad simple,-35.3615828,-58.15048682,6119.0,Brandsen,INDEC,6119010000,6119010,Altamirano,60119.0,Brandsen,ALTAMIRANO,6,Buenos Aires
Localidad simple,-35.31453705,-58.04844208,6119.0,Brandsen,INDEC,6119015000,6119015,Barrio El Mirador,60119.0,Brandsen,BARRIO EL MIRADOR,6,Buenos Aires
Localidad simple,-35.03357778,-58.19353827,6119.0,Brandsen,INDEC,6119020000,6119020,Barrio Las Golondrinas,60119.0,Brandsen,BARRIO LAS GOLONDRINAS,6,Buenos Aires
Localidad simple,-35.10503899,-58.18350079,6119.0,Brandsen,INDEC,6119030000,6119030,Barrio Los Bosquecitos,60119.0,Brandsen,BARRIO LOS BOSQUECITOS,6,Buenos Aires
Localidad simple,-35.10303295,-58.27304054,6119.0,Brandsen,INDEC,6119040000,6119040,Barrio Parque Las Acacias,60119.0,Brandsen,BARRIO PARQUE LAS ACACIAS,6,Buenos Aires
Localidad simple,-35.11497726,-58.09538965,6119.0,Brandsen,INDEC,6119045000,6119045,Campos de Roca,60119.0,Brandsen,CAMPOS DE ROCA,6,Buenos Aires
Localidad simple,-35.1690983,-58.23735294,6119.0,Brandsen,INDEC,6119050000,6119050,Coronel Brandsen,60119.0,Brandsen,CORONEL BRANDSEN,6,Buenos Aires
Localidad simple,-35.21399781,-58.24330309,6119.0,Brandsen,INDEC,6119055000,6119055,Club de Campo Las Malvinas,60119.0,Brandsen,CLUB DE CAMPO LAS MALVINAS,6,Buenos Aires
Localidad simple,-35.06936553,-58.16568999,6119.0,Brandsen,INDEC,6119060000,6119060,Gómez,60119.0,Brandsen,GOMEZ,6,Buenos Aires
Localidad simple,-35.28020439,-58.19966494,6119.0,Brandsen,INDEC,6119070000,6119070,Jeppener,60119.0,Brandsen,JEPPENER,6,Buenos Aires
Localidad simple,-35.18425843,-57.94796232,6119.0,Brandsen,INDEC,6119080000,6119080,Oliden,60119.0,Brandsen,OLIDEN,6,Buenos Aires
Localidad simple,-35.1499384,-58.05045287,6119.0,Brandsen,INDEC,6119085000,6119085,Posada de los Lagos,60119.0,Brandsen,POSADA DE LOS LAGOS,6,Buenos Aires
Localidad simple,-35.22062427,-58.28052979,6119.0,Brandsen,INDEC,6119090000,6119090,Samborombón,60119.0,Brandsen,SAMBOROMBON,6,Buenos Aires
Componente de localidad compuesta,-34.31602437,-58.97845748,6126.0,Campana,INDEC,6126010000,6126010,Los Cardales,60126.0,Campana,ALTO LOS CARDALES,6,Buenos Aires
Localidad simple,-34.25304064,-58.95844004,6126.0,Campana,INDEC,6126020000,6126020,Barrio Los Pioneros (Barrio Tavella),60126.0,Campana,BARRIO LOS PIONEROS,6,Buenos Aires
Localidad simple,-34.16396181,-58.9588741,6126.0,Campana,INDEC,6126030000,6126030,Campana,60126.0,Campana,CAMPANA,6,Buenos Aires
Componente de localidad compuesta,-34.29341532,-58.92119904,6126.0,Campana,INDEC,6126035000,6126035,Chacras del Río Luján,60126.0,Campana,CHACRAS DEL RIO LUJAN,6,Buenos Aires
Componente de localidad compuesta,-34.28167706,-58.89119065,6126.0,Campana,INDEC,6126040000,6126040,Río Luján,60126.0,Campana,LOMAS DEL RIO LUJAN,6,Buenos Aires
Localidad simple,-34.97937685,-58.67494308,6134.0,Cañuelas,INDEC,6134010000,6134010,Alejandro Petión,60134.0,Cañuelas,ALEJANDRO PETION,6,Buenos Aires
Localidad simple,-35.07424862,-58.86324206,6134.0,Cañuelas,INDEC,6134020000,6134020,Barrio El Taladro,60134.0,Cañuelas,BARRIO EL TALADRO,6,Buenos Aires
Localidad simple,-35.05271404,-58.7583857,6134.0,Cañuelas,INDEC,6134030000,6134030,Cañuelas,60134.0,Cañuelas,CA¥UELAS,6,Buenos Aires
Localidad simple,-35.30032711,-58.59430537,6134.0,Cañuelas,INDEC,6134040000,6134040,Gobernador Udaondo,60134.0,Cañuelas,GOBERNADOR UDAONDO,6,Buenos Aires
Entidad,-34.90229416,-58.64790102,6134.0,Cañuelas,INDEC,6134050001,6134050,Máximo Paz,60134.0,Cañuelas,BARRIO BELGRANO,6,Buenos Aires
Entidad,-34.93645631,-58.6143958,6134.0,Cañuelas,INDEC,6134050002,6134050,Máximo Paz,60134.0,Cañuelas,MAXIMO PAZ,6,Buenos Aires
Localidad simple,-34.96118394,-58.73089183,6134.0,Cañuelas,INDEC,6134060000,6134060,Santa Rosa,60134.0,Cañuelas,SANTA ROSA,6,Buenos Aires
Localidad simple,-35.12273644,-58.89048715,6134.0,Cañuelas,INDEC,6134070000,6134070,Uribelarrea,60134.0,Cañuelas,URIBELARREA,6,Buenos Aires
Localidad simple,-34.96535267,-58.65049796,6134.0,Cañuelas,INDEC,6134080000,6134080,Vicente Casares,60134.0,Cañuelas,VICENTE CASARES,6,Buenos Aires
Localidad simple,-34.17236743,-59.78934914,6140.0,Capitán Sarmiento,INDEC,6140010000,6140010,Capitán Sarmiento,60140.0,Capitán Sarmiento,CAPITAN SARMIENTO,6,Buenos Aires
Localidad simple,-34.12855721,-59.92400583,6140.0,Capitán Sarmiento,INDEC,6140020000,6140020,La Luisa,60140.0,Capitán Sarmiento,LA LUISA,6,Buenos Aires
Localidad simple,-35.91897056,-61.53126302,6147.0,Carlos Casares,INDEC,6147010000,6147010,Bellocq,60147.0,Carlos Casares,BELLOCQ,6,Buenos Aires
Localidad simple,-35.77275314,-61.33538798,6147.0,Carlos Casares,INDEC,6147020000,6147020,Cadret,60147.0,Carlos Casares,CADRET,6,Buenos Aires
Localidad simple,-35.6235435,-61.36531591,6147.0,Carlos Casares,INDEC,6147030000,6147030,Carlos Casares,60147.0,Carlos Casares,CARLOS CASARES,6,Buenos Aires
Localidad simple,-35.52495955,-61.43786708,6147.0,Carlos Casares,INDEC,6147040000,6147040,Colonia Mauricio,60147.0,Carlos Casares,COLONIA MAURICIO,6,Buenos Aires
Localidad simple,-35.92770926,-61.26229015,6147.0,Carlos Casares,INDEC,6147050000,6147050,Hortensia,60147.0,Carlos Casares,HORTENSIA,6,Buenos Aires
Localidad simple,-35.70039074,-61.17028652,6147.0,Carlos Casares,INDEC,6147060000,6147060,La Sofía,60147.0,Carlos Casares,LA SOFIA,6,Buenos Aires
Localidad simple,-35.58301765,-61.52444571,6147.0,Carlos Casares,INDEC,6147070000,6147070,Mauricio Hirsch,60147.0,Carlos Casares,MAURICIO HIRSCH,6,Buenos Aires
Localidad simple,-35.47747256,-61.49307349,6147.0,Carlos Casares,INDEC,6147080000,6147080,Moctezuma,60147.0,Carlos Casares,MOCTEZUMA,6,Buenos Aires
Localidad simple,-35.88312621,-61.15942804,6147.0,Carlos Casares,INDEC,6147090000,6147090,Ordoqui,60147.0,Carlos Casares,ORDOQUI,6,Buenos Aires
Localidad simple,-35.6740915,-61.50666643,6147.0,Carlos Casares,INDEC,6147095000,6147095,Santo Tomás,60147.0,Carlos Casares,SANTO TOMAS,6,Buenos Aires
Localidad simple,-35.49462903,-61.59378111,6147.0,Carlos Casares,INDEC,6147100000,6147100,Smith,60147.0,Carlos Casares,SMITH,6,Buenos Aires
Localidad simple,-35.39257333,-62.41930231,6154.0,Carlos Tejedor,INDEC,6154010000,6154010,Carlos Tejedor,60154.0,Carlos Tejedor,CARLOS TEJEDOR,6,Buenos Aires
Localidad simple,-35.43881577,-62.72523821,6154.0,Carlos Tejedor,INDEC,6154020000,6154020,Colonia Seré,60154.0,Carlos Tejedor,COLONIA SERE,6,Buenos Aires
Localidad simple,-35.6403503,-62.19243723,6154.0,Carlos Tejedor,INDEC,6154030000,6154030,Curarú,60154.0,Carlos Tejedor,CURARU,6,Buenos Aires
Localidad simple,-35.34776152,-62.22465328,6154.0,Carlos Tejedor,INDEC,6154040000,6154040,Timote,60154.0,Carlos Tejedor,TIMOTE,6,Buenos Aires
Localidad simple,-35.19798151,-62.77308141,6154.0,Carlos Tejedor,INDEC,6154050000,6154050,Tres Algarrobos,60154.0,Carlos Tejedor,TRES ALGARROBOS,6,Buenos Aires
Localidad simple,-34.37769873,-59.82290198,6161.0,Carmen de Areco,INDEC,6161010000,6161010,Carmen de Areco,60161.0,Carmen de Areco,CARMEN DE ARECO,6,Buenos Aires
Localidad simple,-34.49511914,-59.80297374,6161.0,Carmen de Areco,INDEC,6161020000,6161020,Pueblo Gouin,60161.0,Carmen de Areco,PUEBLO GOUIN,6,Buenos Aires
Localidad simple,-34.46647783,-60.00086974,6161.0,Carmen de Areco,INDEC,6161030000,6161030,Tres Sargentos,60161.0,Carmen de Areco,TRES SARGENTOS,6,Buenos Aires
Localidad simple,-36.09169412,-57.80718016,6168.0,Castelli,INDEC,6168010000,6168010,Castelli,60168.0,Castelli,CASTELLI,6,Buenos Aires
Localidad simple,-36.05706219,-57.82354226,6168.0,Castelli,INDEC,6168020000,6168020,Centro Guerrero,60168.0,Castelli,CENTRO GUERRERO,6,Buenos Aires
Localidad simple,-35.97605306,-57.44873544,6168.0,Castelli,INDEC,6168030000,6168030,Cerro de la Gloria,60168.0,Castelli,CERRO DE LA GLORIA (CANAL 15),6,Buenos Aires
Localidad simple,-33.89786336,-61.09956051,6175.0,Colón,INDEC,6175010000,6175010,Colón,60175.0,Colón,COLON,6,Buenos Aires
Componente de localidad compuesta,-33.9147838,-60.94380818,6175.0,Colón,INDEC,6175020000,6175020,Villa Manuel Pomar,60175.0,Colón,EL ARBOLITO,6,Buenos Aires
Localidad simple,-33.6518963,-60.89222399,6175.0,Colón,INDEC,6175030000,6175030,Pearson,60175.0,Colón,PEARSON,6,Buenos Aires
Localidad simple,-34.05233531,-61.20190409,6175.0,Colón,INDEC,6175040000,6175040,Sarasa,60175.0,Colón,SARASA,6,Buenos Aires
Localidad simple,-38.76481599,-61.91840511,6182.0,Coronel de Marina Leonardo Rosales,INDEC,6182010000,6182010,Bajo Hondo,60182.0,Coronel de Marina Leonardo Rosales,BAJO HONDO,6,Buenos Aires
Localidad simple,-38.99619639,-61.54719901,6182.0,Coronel de Marina Leonardo Rosales,INDEC,6182020000,6182020,Balneario Pehuen Co,60182.0,Coronel de Marina Leonardo Rosales,BALNEARIO PEHUEN CO,6,Buenos Aires
Localidad simple,-38.78394028,-62.11951948,6182.0,Coronel de Marina Leonardo Rosales,INDEC,6182025000,6182025,Pago Chico,60182.0,Coronel de Marina Leonardo Rosales,PAGO CHICO,6,Buenos Aires
Localidad simple con entidad,-38.88135273,-62.07495361,6182.0,Coronel de Marina Leonardo Rosales,INDEC,6182030000,6182030,Punta Alta,60182.0,Coronel de Marina Leonardo Rosales,PUNTA ALTA,6,Buenos Aires
Entidad,-38.88235478,-62.06267063,6182.0,Coronel de Marina Leonardo Rosales,INDEC,6182030001,6182030,Punta Alta,60182.0,Coronel de Marina Leonardo Rosales,PUNTA ALTA,6,Buenos Aires
